,id,country,shipment_mode,scheduled_delivery_date,sub_classification,vendor,item_id,item_description,brand,line_item_quantity,line_item_value,unit_price,weight_kilograms,freight_cost_usd,line_item_insurance_usd,item_insurance_rp_mean,item_insurance_rp_kNN,line_item_quantity_norm,line_item_quantity_z,line_item_value_norm,line_item_value_z,line_item_value_log,line_item_value_sqrt,line_item_value_boxcox,Air,Air Charter,Ocean,Truck,missing,weight_category
3974,36209,South Africa,Truck,2014-08-27,Adult,S. BUYS WHOLESALER,SKU0134,"Didanosine 400mg, delayed-release capsules, 30 Caps",Generic,16,349.87,0.73,,,0.43,0.43,0.43,2.4193626431053003e-05,-0.45750958567297045,5.878201685271535e-05,-0.4555583877824768,5.86041578449145,18.704812215042416,8.180424770087258,0,0,0,1,0,
3975,36212,South Africa,Truck,2014-01-13,Adult,S. BUYS WHOLESALER,SKU0011,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,524,15533.57,0.49,,,15.97,15.97,15.97,0.0008435511082293814,-0.4448207844794692,0.002609810997006984,-0.41158488983087005,9.650823142010529,124.63374342448357,17.009835300005555,0,0,0,1,0,
3976,36219,South Africa,Ocean,2011-09-05,Adult,Aurobindo Pharma Limited,SKU0014,"Zidovudine 300mg, tablets, 60 Tabs",Generic,100000,730000.0,0.12,5178.0,14621.3,1204.5,1204.5,1204.5,0.16128922996525796,2.039886277577088,0.12264804728179668,1.6575806031712816,13.500801182986649,854.4003745317531,30.567955652053037,0,0,1,0,0,super-heavy
3977,36277,Haiti,Air,2010-10-01,HIV test,Orasure Technologies Inc.,SKU0018,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests",OraQuick,100,35000.0,3.5,240.0,4355.7,75.46,75.46,75.46,0.00015967793444494983,-0.4554114374441238,0.005880385828579293,-0.35520818193160336,10.463131911491967,187.08286933869707,19.420543555688862,1,0,0,0,0,medium
3978,36298,Vietnam,Air,2010-03-22,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),SKU0052,"Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps",Norvir,60,4603.2,0.23,170.0,4256.38,9.92,9.92,9.92,9.516159729547514e-05,-0.4564105556483365,0.0007733883441747486,-0.44324032314457507,8.434724209384797,67.8468864429312,13.774361887783748,1,0,0,0,0,medium
3979,36322,Haiti,Ocean,2015-06-17,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),SKU0011,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Generic,53010,344034.9,0.11,,,353.67,353.67,353.67,0.08549866289891257,0.8661721671782219,0.05780165572847698,0.5397874740761542,12.748501291375478,586.5448831930938,27.45727718658378,0,0,1,0,0,
3980,36350,Guyana,Air,2010-11-24,Adult,Aurobindo Pharma Limited,SKU0135,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Generic,3796,136656.0,0.3,1028.0,12609.89,294.63,294.63,294.63,0.00612098748705641,-0.36309291537487054,0.02295971445115234,-0.06080234489790716,11.82522941580346,369.6701232179847,23.969801230736564,1,0,0,0,0,super-heavy
3981,36411,South Africa,Truck,2015-05-12,Adult,PHARMACY DIRECT,SKU0058,"Abacavir 300mg, tablets, 60 Tabs",Generic,3,149.56,0.83,,,0.15,0.15,0.15,3.225816857473734e-06,-0.4578342990893396,2.5127728700637688e-05,-0.4561385053674321,5.01436167583707,12.229472596968359,6.656744608836599,0,0,0,1,0,
3982,36416,Zimbabwe,Air,2014-07-18,Adult,STRIDES ARCOLAB LIMITED,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,35000,77000.0,0.04,2180.0,19328.2,79.16,79.16,79.16,0.056450182097361606,0.41631919573145476,0.012936848822874445,-0.23357202513401895,11.251573687764477,277.48873851023217,21.97190117853196,1,0,0,0,0,super-heavy
3983,36431,South Africa,Ocean,2011-12-13,Adult,CIPLA LIMITED,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,35364,96190.08,0.05,3793.0,8527.45,158.71,158.71,158.71,0.057037280765421826,0.42541117138979034,0.016160993808054528,-0.17799565418549065,11.474091908861986,310.14525629130617,22.73219944776218,0,0,1,0,0,super-heavy
3984,36443,Haiti,Air,2014-07-18,Pediatric,Aurobindo Pharma Limited,SKU0120,"Nevirapine 50mg, dispersible tablets (tablets for oral suspension), 30 Tabs",Generic,2438,3047.5,0.04,,,3.13,3.13,3.13,0.003930657840831744,-0.3970129784078916,0.0005120135946455827,-0.4477457843143371,8.022404945347871,55.204166509422095,12.770463548016732,1,0,0,0,0,
3985,36447,South Africa,Ocean,2011-10-05,Adult,Aurobindo Pharma Limited,SKU0029,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Generic,14155,94130.75,0.22,1321.0,9726.53,155.32,155.32,155.32,0.022829105900341613,-0.10434627843888722,0.01581500366667258,-0.18395967768020421,11.45245067567834,306.80734997714774,22.65745021764843,0,0,1,0,0,super-heavy
3986,36453,Sudan,Air,2011-06-27,HIV test,"Orgenics, Ltd",SKU0002,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,213,18957.0,0.89,97.0,2542.17,31.28,31.28,31.28,0.0003419365868922158,-0.45258892851722293,0.003184984975782219,-0.40167029772930923,9.849981285012987,137.6844217767573,17.581436779191783,1,0,0,0,0,light
3987,36464,Vietnam,Air,2015-07-10,Adult,HETERO LABS LIMITED,SKU0113,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Generic,17760,177600.0,0.33,2523.0,4761.9,209.04,209.04,209.04,0.028643640785938018,-0.014300750284217859,0.02983875780444807,0.057775531385909414,12.087294740154986,421.42615011410953,24.924573865665547,1,0,0,0,0,super-heavy
3988,36507,Vietnam,Air,2011-02-09,Adult,HETERO LABS LIMITED,SKU0014,"Zidovudine 300mg, tablets, 60 Tabs",Generic,504,3502.8,0.12,,,7.55,7.55,7.55,0.000811292939654644,-0.4453203435815756,0.0005885090137242156,-0.4464271904526719,8.161603372801721,59.184457419156935,13.104385968490224,1,0,0,0,0,
3989,36530,Tanzania,Air,2013-02-28,HIV test,"Trinity Biotech, Plc",SKU0009,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Uni-Gold,8460,270720.0,1.6,2770.0,26281.49,334.88,334.88,334.88,0.013643592398685157,-0.24659573276367003,0.04548394432894246,0.32746026759998226,12.508844049246601,520.3076013282912,26.518298933090506,1,0,0,0,0,super-heavy
3990,36539,Uganda,Air,2013-01-21,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),SKU0119,"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",Generic,1665,37462.5,0.75,420.0,3900.39,46.34,46.34,46.34,0.0026838796254181467,-0.416320937704302,0.006294112974375765,-0.34807653821460216,10.531122404628684,193.5523185084591,19.632088606213294,1,0,0,0,0,medium
3991,36541,South Africa,Truck,2014-02-06,Pediatric,S. BUYS WHOLESALER,SKU0066,"Efavirenz 200mg, capsule, 90 Caps",Generic,85,1985.58,0.26,,,2.46,2.46,2.46,0.0001354843080138968,-0.4557861067707036,0.0003335993283860135,-0.45082120973401546,7.594169846278651,44.559847396507095,11.774130262515193,0,0,0,1,0,
3992,36562,Mozambique,Air,2011-03-02,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),SKU0118,"Ritonavir 100mg [Norvir], film coated tablets, 30 Tabs",Norvir,2240,7683.2,0.11,216.0,2698.28,16.56,16.56,16.56,0.003611301971941845,-0.4019586135187445,0.0012908622970897263,-0.43432033831275224,8.94692155166008,87.65386471799175,15.085417143717216,1,0,0,0,0,medium
3993,36592,Zimbabwe,Air,2011-09-08,HIV test,"Orgenics, Ltd",SKU0002,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,1070,85600.0,0.8,532.0,14423.28,141.24,141.24,141.24,0.0017241991103197107,-0.4311828209919659,0.014381743626468213,-0.20866557398022786,11.357452244304588,292.5747767665559,22.3313851929214,1,0,0,0,0,heavy
3994,36596,South Africa,Truck,2015-07-24,Adult,PHARMACY DIRECT,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,39,439.52,0.38,,,0.45,0.45,0.45,6.129052029200095e-05,-0.45693509270554816,7.384420512506202e-05,-0.45529875250969337,6.087955847296743,20.964732290205855,8.61455646427671,0,0,0,1,0,
3995,36603,Vietnam,Air,2014-06-07,Adult,Aurobindo Pharma Limited,SKU0007,"Nevirapine 200mg, tablets, 60 Tabs",Generic,7400,16650.0,0.04,730.0,1338.19,17.12,17.12,17.12,0.011933909464224079,-0.27307236517530653,0.0027973835441670067,-0.40835159805626225,9.720225553665117,129.0348790056394,17.207630499502628,1,0,0,0,0,heavy
3996,36617,Vietnam,Air,2015-03-31,Adult,HETERO LABS LIMITED,SKU0058,"Abacavir 300mg, tablets, 60 Tabs",Generic,800,8960.0,0.19,,,9.21,9.21,9.21,0.0012887138345607566,-0.4379268688704016,0.001505378772116299,-0.4306225991461057,9.10063710688422,94.65727652959386,15.493254398314633,1,0,0,0,0,
3997,36641,Zimbabwe,Air,2015-05-14,HIV test,"Orgenics, Ltd",SKU0002,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,1500,120000.0,0.8,781.0,9914.59,141.24,141.24,141.24,0.0024177497346765634,-0.4204423002966794,0.02016132284084329,-0.10903976936506349,11.695255355062795,346.41016151377545,23.50621461561248,1,0,0,0,0,heavy
3998,36643,South Africa,Air,2010-09-20,Adult,Aurobindo Pharma Limited,SKU0014,"Zidovudine 300mg, tablets, 60 Tabs",Generic,8366,62159.38,0.12,458.0,1697.9,134.02,134.02,134.02,0.013491979006383891,-0.24894366054356987,0.010443461064722147,-0.2765519294505277,11.037473098278957,249.31782928623457,21.257431965925598,1,0,0,0,0,medium
3999,36654,Uganda,Air,2011-06-02,Adult,ASPEN PHARMACARE,SKU0115,"Etravirine 100mg [Intelence], tablets, 120 Tabs",Intelence,27,2361.42,0.73,5.0,41.0,3.9,3.9,3.9,4.193561914715854e-05,-0.457234828166812,0.0003967445915235347,-0.4497327398966153,7.76744179636069,48.594444126875246,12.17171669468111,1,0,0,0,0,light
4000,36661,South Africa,Truck,2014-02-06,Pediatric,S. BUYS WHOLESALER,SKU0145,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",Generic,210,5097.32,0.1,,,6.31,6.31,6.31,0.0003370978616060052,-0.4526638623825389,0.0008564059511923942,-0.44180930272084123,8.536666352679738,71.39551806661255,14.029544552432153,0,0,0,1,0,
4001,36679,South Africa,Truck,2014-08-29,Pediatric,S. BUYS WHOLESALER,SKU0130,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Generic,28,220.91,0.03,,,0.27,0.27,0.27,4.354852757589541e-05,-0.4572098502117067,3.711531523975576e-05,-0.4559318687058248,5.402271894267886,14.863041411501214,7.33806264246477,0,0,0,1,0,
4002,36710,Malawi,Air,2013-05-03,HIV test,"Trinity Biotech, Plc",SKU0009,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Uni-Gold,94,3008.0,1.6,32.0,1136.31,3.72,3.72,3.72,0.00015000048387252862,-0.45556130517475574,0.0005053771592104718,-0.4478601802237062,8.009363076630045,54.84523680320835,12.739434221692958,1,0,0,0,0,light
4003,36717,Côte d'Ivoire,Air,2010-08-03,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",SKU0016,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",Stat-Pak,2483,67041.0,1.35,706.0,6150.75,144.54,144.54,144.54,0.004003238720124903,-0.39588897042815235,0.011263627038108126,-0.2624142747899033,11.113074567646532,258.9227684078787,21.507832578591835,1,0,0,0,0,heavy
4004,36758,Rwanda,Air,2013-01-30,Adult,HETERO LABS LIMITED,SKU0029,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Generic,672,2520.0,0.12,55.0,1276.53,3.53,3.53,3.53,0.0010822615556824377,-0.44112404712388226,0.0004233877796577091,-0.4492734765217353,7.83241092718792,50.19960159204453,12.322724323460088,1,0,0,0,0,light
4005,36773,South Africa,Truck,2014-01-13,Pediatric,S. BUYS WHOLESALER,SKU0066,"Efavirenz 200mg, capsule, 90 Caps",Generic,12,264.95,0.25,,,0.27,0.27,0.27,1.7741992716105535e-05,-0.45760949749339175,4.451452072234525e-05,-0.4558043245071256,5.583308321188326,16.277284785860324,7.665945590791552,0,0,0,1,0,
4006,36784,South Africa,Truck,2014-02-06,Pediatric,S. BUYS WHOLESALER,SKU0066,"Efavirenz 200mg, capsule, 90 Caps",Generic,168,3709.29,0.25,,,4.59,4.59,4.59,0.00026935570759905675,-0.4537129364969622,0.0006232016100025967,-0.4458291749760734,8.218865319662495,60.903940759198825,13.243217119612249,0,0,0,1,0,
4007,36785,Nigeria,Air,2015-09-02,Pediatric,CIPLA LIMITED,SKU0157,"Abacavir/Lamivudine 60/30mg, dispersible tablets, 60 Tabs",Generic,6424,32120.0,0.08,,,37.81,37.81,37.81,0.010359710837776896,-0.29745084935809635,0.005396514080399054,-0.363548946969152,10.37726530082638,179.22053453775882,19.155591708102467,1,0,0,0,0,
4008,36810,Kenya,Air,2012-01-17,HIV test,"Orgenics, Ltd",SKU0002,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,6959,619351.0,0.89,1198.0,13543.63,1021.93,1021.93,1021.93,0.01122261684715112,-0.2840876433767515,0.10405779552332611,1.3371301480880455,13.336429049169027,786.9885640846378,29.866527682753368,1,0,0,0,0,super-heavy
4009,36816,Haiti,Air,2012-08-16,Adult,Aurobindo Pharma Limited,SKU0004,"Stavudine 30mg, capsules, 60 Caps",Generic,90,126.0,0.02,6.0,941.74,0.18,0.18,0.18,0.00014354885015758115,-0.455661216995177,2.1169388982885456e-05,-0.4562067374591976,4.844187086458591,11.224972160321824,6.366754219028378,1,0,0,0,0,light
4010,36842,Nigeria,Air,2013-12-23,HIV test,"Orgenics, Ltd",SKU0002,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,9308,828412.0,0.89,3778.0,59767.71,1024.75,1024.75,1024.75,0.01501133874625402,-0.22541442683436086,0.13918234814357228,1.9425914951418501,13.627267101282413,910.1714124273515,31.116175875449922,1,0,0,0,0,super-heavy
4011,36868,Mozambique,Air,2010-04-22,Adult,INTERNATIONAL HEALTHCARE DISTRIBUTORS,SKU0056,"Ritonavir 100mg [Norvir], capsules, cool, 84 Caps",Norvir,620,6417.0,0.12,,,13.84,13.84,13.84,0.0009983903173881206,-0.44242290078935875,0.001078126738914095,-0.4379873788303023,8.766861821669803,80.10617953691214,14.616225411167264,1,0,0,0,0,
4012,36871,Vietnam,Air,2013-01-30,Pediatric,MICRO LABS LIMITED,SKU0066,"Efavirenz 200mg, capsule, 90 Caps",Generic,702,3102.84,0.05,,,4.35,4.35,4.35,0.0011306488085445438,-0.44037470847072274,0.0005213113246956849,-0.4475855141972614,8.040395333582795,55.70314174263423,12.813338311839665,1,0,0,0,0,
4013,36880,South Africa,Truck,2014-08-27,Adult,S. BUYS WHOLESALER,SKU0058,"Abacavir 300mg, tablets, 60 Tabs",Generic,45,3471.61,1.29,,,4.29,4.29,4.29,7.096797086442214e-05,-0.45678522497491625,0.0005832687498958331,-0.4465175197795889,8.152661751592582,58.92036999204944,13.082784567477239,0,0,0,1,0,
4014,36890,South Africa,Truck,2009-12-29,Adult,S. BUYS WHOLESALER,SKU0021,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",Viread,500,14105.11,0.94,,,30.41,30.41,30.41,0.0008048413059396966,-0.44542025540199687,0.0023698139701300593,-0.4157218513675147,9.554363315837819,118.76493590281603,16.73738073044359,0,0,0,1,0,
4015,36892,South Africa,Truck,2014-02-06,Adult,S. BUYS WHOLESALER,SKU0061,"Lamivudine 150mg [Epivir], tablets, 60 Tabs",Epivir,3519,38242.38,0.18,,,47.31,47.31,47.31,0.005674211852296298,-0.3700118089390435,0.006425141411518405,-0.3458179285488093,10.551725752380587,195.55659027504032,19.696501350390317,0,0,0,1,0,
4016,36913,Guyana,Air,2010-07-27,HIV test,"Trinity Biotech, Plc",SKU0009,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Uni-Gold,1470,47040.0,1.6,500.0,5255.14,101.42,101.42,101.42,0.0023693624818144575,-0.4211916389498389,0.00790323855361057,-0.32033915031629584,10.75877484084995,216.88706738761533,20.35183381773796,1,0,0,0,0,medium
4017,37868,Vietnam,Air,2012-04-13,Adult,STRIDES ARCOLAB LIMITED,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,21146,86698.6,0.14,1301.0,5664.49,143.05,143.05,143.05,0.03410494872564105,0.07027460570238699,0.014566320537076136,-0.2054839196502796,11.370204549147841,294.4462599524742,22.374960797442263,1,0,0,0,0,super-heavy
4018,36922,South Africa,Truck,2014-08-29,Adult,S. BUYS WHOLESALER,SKU0008,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Aluvia,87,2241.1,0.21,,,2.77,2.77,2.77,0.00013871012487137055,-0.45573615086049296,0.0003765295051551158,-0.4500811985248507,7.715168205670426,47.340257709480206,12.050985098569912,0,0,0,1,0,
4019,36936,Kenya,Air,2011-02-10,HIV test,"Orgenics, Ltd",SKU0002,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,8586,764154.0,0.89,1479.0,15519.77,1647.52,1647.52,1647.52,0.013846818860706002,-0.24344851042040003,0.12838629578434804,1.7564939674394886,13.54652592715253,874.1590244343417,30.765304255392177,1,0,0,0,0,super-heavy
4020,36969,Vietnam,Air,2010-03-22,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),SKU0014,"Zidovudine 300mg, tablets, 60 Tabs",Generic,1680,12600.0,0.12,389.0,9674.88,24.7,24.7,24.7,0.0027080732518491996,-0.41594626837772225,0.0021169388982885456,-0.4200807988903151,9.441531454869693,112.24972160321825,16.42226807699395,1,0,0,0,0,medium
4021,36978,Vietnam,Air,2013-02-04,Pediatric,MICRO LABS LIMITED,SKU0049,"Efavirenz 50mg, capsule, 30 Caps",Generic,1240,2504.8,0.07,71.0,990.04,3.51,3.51,3.51,0.001998393543204978,-0.42693656862406193,0.00042083401209786896,-0.4493174972261002,7.826363323811452,50.047976982091896,12.308623069037095,1,0,0,0,0,light
4022,37031,Vietnam,Air,2012-12-10,Pediatric,Aurobindo Pharma Limited,SKU0130,"Lamivudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Generic,370,684.5,0.01,2998.0,4531.29,0.96,0.96,0.96,0.0005951632102039039,-0.4486673895656881,0.0001150035457046436,-0.4545892661836869,6.530148499002369,26.16295090390226,9.489401547808018,1,0,0,0,0,super-heavy
4023,37037,Zimbabwe,Air Charter,2014-09-17,Adult,HETERO LABS LIMITED,SKU0107,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Generic,42336,195592.32,0.15,4601.0,28788.73,201.07,201.07,201.07,0.06828247833057526,0.5995574743840635,0.03286166590591275,0.10988307083048834,12.18379288467044,442.25820512456295,25.2830134970996,0,1,0,0,0,super-heavy
4024,37040,South Africa,Truck,2009-10-27,Adult,S. BUYS WHOLESALER,SKU0067,"Nevirapine 200mg [Viramune], tablets, 60 Tabs",Viramune,5000,101541.09,0.34,,,199.02,199.02,199.02,0.008062929235255598,-0.3330194574280684,0.0170600224758427,-0.16249859962869442,11.528228671311027,318.6551270574506,22.91995674234233,0,0,0,1,0,
4025,37052,South Africa,Truck,2014-08-27,Adult,S. BUYS WHOLESALER,SKU0069,"Didanosine 250mg, delayed-release capsules, 30 Caps",Generic,7,119.16,0.57,,,0.15,0.15,0.15,9.677450572421201e-06,-0.45773438726891835,2.0020193580957387e-05,-0.4562265467761618,4.788824188015824,10.916043239196151,6.273556234210956,0,0,0,1,0,
4026,37068,South Africa,Truck,2015-03-09,Adult,PHARMACY DIRECT,SKU0029,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Generic,138,1906.7,0.46,,,1.96,1.96,1.96,0.00022096845473695077,-0.4544622751501218,0.0003203466188386325,-0.45104965402087716,7.553653606941472,43.66577607234297,11.68223215225471,0,0,0,1,0,
4027,37076,Zambia,Air,2015-08-18,Adult,HETERO LABS LIMITED,SKU0026,"Efavirenz 600mg, tablets, 30 Tabs",Generic,56352,183144.0,0.11,,,215.56,215.56,215.56,0.09088900286775119,0.9496484931401927,0.03077021091969503,0.07383150408319056,12.118033467807008,427.953268476828,25.038346317678783,1,0,0,0,0,
4028,37087,South Africa,Truck,2015-06-02,Adult,PHARMACY DIRECT,SKU0029,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Generic,24,331.6,0.46,,,0.34,0.34,0.34,3.709689386094794e-05,-0.4573097620321279,5.5712455450196964e-05,-0.45561129951068374,5.806940566758827,18.20988742414406,8.079938326121612,0,0,0,1,0,
4029,37089,Haiti,Air,2012-05-10,Malaria,THE MEDICAL EXPORT GROUP BV,SKU0164,"Chloroquine 150mg base (as phosphate), tablets, 1000 Tabs",Generic,11000,100540.0,0.01,5051.0,37744.27,140.96,140.96,140.96,0.017740379807676798,-0.18315172679616373,0.016891828320153204,-0.16539785534794427,11.518320883487137,317.08043143656784,22.885512300506562,1,0,0,0,0,super-heavy
4030,37140,Mozambique,Air,2011-05-24,Adult,Hoffmann-La Roche ltd Basel,SKU0027,"Saquinavir 200mg [Invirase], capsules, 270 Caps",Invirase,448,46377.58,0.38,,,76.52,76.52,76.52,0.0007209700676453795,-0.44671910906747336,0.007791944691308642,-0.3222575841969115,10.744592993695719,215.35454487890428,20.306477192161783,1,0,0,0,0,
4031,37152,Uganda,Air,2010-02-02,Pediatric,EMCURE PHARMACEUTICALS LTD,SKU0143,"Atazanavir 150mg, capsules, 60 Caps",Generic,240,6261.6,0.43,25.0,915.09,12.27,12.27,12.27,0.0003854851144681112,-0.45191452372937935,0.0010520178258352029,-0.43843743261045337,8.742350713329504,79.13027233619255,14.55305894716372,1,0,0,0,0,light
4032,37157,Mozambique,Air,2011-10-26,HIV test,"Orgenics, Ltd",SKU0002,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,120,9600.0,0.8,55.0,3267.66,15.84,15.84,15.84,0.00019193610301968715,-0.45491187834201746,0.0016129058272674633,-0.42876909580442824,9.169622538697624,97.97958971132712,15.6785015681813,1,0,0,0,0,light
4033,37177,South Africa,Ocean,2011-09-02,Adult,Aurobindo Pharma Limited,SKU0014,"Zidovudine 300mg, tablets, 60 Tabs",Generic,66793,487588.9,0.12,3458.0,3787.72,804.52,804.52,804.52,0.10772937977219281,1.2104433223948121,0.08192031022093046,0.9555340658123551,13.097229962674968,698.2756618986516,28.8678053197718,0,0,1,0,0,super-heavy
4034,39242,Kenya,Air,2010-07-29,HIV test,"Orgenics, Ltd",SKU0002,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",Determine,3,240.0,0.8,1411.0,13150.21,0.52,0.52,0.52,3.225816857473734e-06,-0.4578342990893396,4.032264568168658e-05,-0.4558765821764613,5.484796933490655,15.491933384829668,7.486731505593287,1,0,0,0,0,super-heavy
4035,37251,Sudan,Air,2011-04-29,HIV test - Ancillary,"Standard Diagnostics, Inc.",SKU0116,"HIV 1/2, Bioline 3.0 Diluent, 25 Tests, Bottle x 5 ml",Bioline,13,11.7,0.9,1.0,137.5,0.02,0.02,0.02,1.9354901144842403e-05,-0.45758451953828644,1.965728976982221e-06,-0.4565377615716253,2.5416019934645457,3.420526275297414,2.925171246473111,1,0,0,0,0,light
4036,37277,Haiti,Air,2014-06-03,Pediatric,Aurobindo Pharma Limited,SKU0145,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",Generic,450,3073.5,0.03,180.0,1773.7,3.8,3.8,3.8,0.0007241958845028532,-0.4466691531572627,0.0005163818812610988,-0.4476704857410814,8.030897565393524,55.43915583772899,12.790692800500272,1,0,0,0,0,medium
4037,37324,Uganda,Air,2012-08-29,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),SKU0113,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Generic,205042,2458453.58,0.4,24556.0,146850.66,3446.75,3446.75,3446.75,0.33071235713663594,4.663620637749843,0.413047302630058,6.663353238271903,14.71504349098379,1567.9456559460216,36.154417914478884,1,0,0,0,0,super-heavy
4038,37334,South Africa,Truck,2014-11-19,Adult,S. BUYS WHOLESALER,SKU0027,"Saquinavir 200mg [Invirase], capsules, 270 Caps",Invirase,30,2542.45,0.31,,,3.15,3.15,3.15,4.677434443336914e-05,-0.45715989430149606,0.0004271596271391835,-0.449208459099828,7.8412767061179585,50.42271313604614,12.343413420028218,0,0,0,1,0,
4039,37362,South Africa,Truck,2014-08-29,Adult,S. BUYS WHOLESALER,SKU0069,"Didanosine 250mg, delayed-release capsules, 30 Caps",Generic,8,134.55,0.56,,,0.17,0.17,0.17,1.1290359001158068e-05,-0.45770940931381304,2.260588323529554e-05,-0.4561819758129924,4.909340575944674,11.599568957508723,6.4771507451210395,0,0,0,1,0,
4040,37379,Haiti,Air,2014-03-25,Pediatric,CIPLA LIMITED,SKU0154,"Abacavir 60mg, dispersible tablets, 60 Tabs",Generic,741,3705.0,0.08,66.0,1572.92,4.58,4.58,4.58,0.0011935522372652815,-0.43940056822161533,0.0006224808427110366,-0.4458415992406606,8.217708406845306,60.868711174132805,13.240403676596115,1,0,0,0,0,light
4041,37410,South Africa,Truck,2014-02-06,Adult,S. BUYS WHOLESALER,SKU0058,"Abacavir 300mg, tablets, 60 Tabs",Generic,97,6627.47,1.14,,,8.2,8.2,8.2,0.00015483920915873922,-0.45548637130943975,0.0011134880190666974,-0.4373778368797978,8.799129287317824,81.40927465590147,14.699636108186493,0,0,0,1,0,
4042,37416,South Africa,Truck,2015-01-29,Pediatric,PHARMACY DIRECT,SKU0042,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Kaletra,2,31.89,0.05,,,0.03,0.03,0.03,1.612908428736867e-06,-0.4578592770444449,5.357871544954105e-06,-0.4564792893333933,3.4931686602009657,5.6471231613982,4.24442905862835,0,0,0,1,0,
4043,37417,Zambia,Air,2010-12-14,HIV test,"Standard Diagnostics, Inc.",SKU0019,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",Bioline,120,2400.0,0.8,40.0,771.88,5.17,5.17,5.17,0.00019193610301968715,-0.45491187834201746,0.0004032264568168658,-0.4496210083982998,7.783640596221253,48.98979485566356,12.209268315423097,1,0,0,0,0,light
4044,37452,South Africa,Truck,2015-05-12,Pediatric,PHARMACY DIRECT,SKU0071,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",Generic,14,247.96,0.07,,,0.25,0.25,0.25,2.096780957357927e-05,-0.45755954158318113,4.1660013430129185e-05,-0.45585352922864925,5.5172922409900265,15.746745695539762,7.545636814706797,0,0,0,1,0,
4045,37470,"Congo, DRC",Air,2015-07-02,HIV test,"Trinity Biotech, Plc",SKU0009,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",Uni-Gold,34,1088.0,1.6,,,1.28,1.28,1.28,5.322597814831661e-05,-0.45705998248107477,0.00018279599375697916,-0.45342069024873866,6.9930151229329605,32.984845004941285,10.451081631639592,1,0,0,0,0,
