WEEK_END_DATE,STORE_NUM,UPC,UNITS,VISITS,HHS,SPEND,PRICE,BASE_PRICE,FEATURE,DISPLAY,TPR_ONLY
2010-09-15,23345,1111009477,29,28,28,35.67,1.23,1.23,0,0,0
2010-09-15,23345,1111009497,18,17,16,21.96,1.22,1.22,0,0,0
2010-09-15,23345,1600027527,34,36,36,90.44,2.66,2.66,0,0,0
2010-09-15,23345,1600027564,18,18,17,59.22,3.29,3.29,0,0,0
2010-09-15,23345,3800031838,31,31,31,99.51,3.21,3.21,0,0,0
2010-09-15,23349,1111009477,18,18,18,21.24,1.18,1.18,0,0,0
2010-09-15,23349,1111009497,18,12,12,22.5,1.25,1.25,0,0,0
2010-09-15,23349,1600027527,45,42,41,118.8,2.64,2.64,0,0,0
2010-09-15,23349,1600027564,14,13,13,39.48,2.82,3.29,0,0,1
2010-09-15,23349,3800031838,11,11,11,36.41,3.31,3.31,0,0,0
2010-09-15,24991,1111009477,125,94,93,185.0,1.48,1.48,0,0,0
2010-09-15,24991,1111009497,43,34,34,64.5,1.5,1.5,0,0,0
2010-09-15,24991,1600027527,96,92,92,293.76,3.06,3.06,0,0,0
2010-09-15,24991,1600027564,75,72,72,223.5,2.98,2.98,0,0,0
2010-09-15,24991,3800031838,66,60,57,203.94,3.09,3.09,0,0,0
2010-09-15,25001,1111009477,47,40,40,69.56,1.48,1.48,0,0,0
2010-09-15,25001,1111009497,29,25,24,42.05,1.45,1.45,0,0,0
2010-09-15,25001,1600027527,23,23,23,71.76,3.12,3.12,0,0,0
2010-09-15,25001,1600027564,33,30,28,102.3,3.1,3.1,0,0,0
2010-09-15,25001,3800031838,14,12,12,44.66,3.19,3.19,0,0,0
2010-09-15,25021,1111009477,46,38,37,66.24,1.44,1.49,0,1,0
2010-09-15,25021,1111009497,47,39,39,69.09,1.47,1.49,0,1,0
2010-09-15,25021,1600027527,23,23,23,71.76,3.12,3.12,0,0,0
2010-09-15,25021,1600027564,27,27,24,70.2,2.6,3.06,0,0,1
2010-09-15,25021,3800031838,13,13,12,41.47,3.19,3.19,0,0,0
2010-09-15,25027,1111009477,121,101,100,177.87,1.47,1.47,0,0,0
2010-09-15,25027,1111009497,79,64,61,115.34,1.46,1.46,0,0,0
2010-09-15,25027,1600027527,79,73,71,231.47,2.93,2.93,0,0,0
2010-09-15,25027,1600027564,82,73,72,229.6,2.8,3.19,0,0,1
2010-09-15,25027,3800031838,81,77,77,258.39,3.19,3.19,0,0,0
2010-09-15,25229,1111009477,60,48,47,74.4,1.24,1.24,0,0,0
2010-09-15,25229,1111009497,47,43,43,57.81,1.23,1.23,0,0,0
2010-09-15,25229,1600027527,63,61,60,144.9,2.3,2.3,0,0,0
2010-09-15,25229,1600027564,25,25,25,79.0,3.16,3.16,0,0,0
2010-09-15,25229,3800031838,48,47,47,143.52,2.99,2.99,0,0,0
2010-09-15,25233,1111009477,33,27,27,39.6,1.2,1.22,0,1,0
2010-09-15,25233,1111009497,12,10,9,14.76,1.23,1.23,0,0,0
2010-09-15,25233,1600027527,45,45,45,108.45,2.41,2.41,0,0,0
2010-09-15,25233,1600027564,16,16,16,39.52,2.47,3.29,0,0,1
2010-09-15,25233,3800031838,65,63,63,191.1,2.94,2.94,0,0,0
2010-09-15,25253,1111009477,19,14,14,23.37,1.23,1.23,0,0,0
2010-09-15,25253,1111009497,19,16,13,22.99,1.21,1.21,0,0,0
2010-09-15,25253,1600027527,25,25,25,68.5,2.74,2.74,0,0,0
2010-09-15,25253,1600027564,15,14,14,46.05,3.07,3.07,0,0,0
2010-09-15,25253,3800031838,14,14,14,46.34,3.31,3.31,0,0,0
2010-09-15,25261,1111009477,46,41,41,56.12,1.22,1.22,0,0,0
2010-09-15,25261,1111009497,47,46,46,57.34,1.22,1.22,0,0,0
2010-09-15,25261,1600027527,52,48,48,139.88,2.69,2.69,0,0,0
2010-09-15,25261,1600027564,25,21,21,72.5,2.9,3.29,0,0,1
2010-09-15,25261,3800031838,16,16,16,52.96,3.31,3.31,0,0,0
2010-09-15,26973,1111009477,109,91,90,162.41,1.49,1.49,0,0,0
2010-09-15,26973,1111009497,51,48,47,76.5,1.5,1.5,0,0,0
2010-09-15,26973,1600027527,53,49,49,165.36,3.12,3.12,0,0,0
2010-09-15,26973,1600027564,30,26,26,89.4,2.98,2.98,0,0,0
2010-09-15,26973,3800031838,13,13,13,41.47,3.19,3.19,0,0,0
2010-09-15,26981,1111009477,38,35,35,52.44,1.38,1.38,0,0,0
2010-09-15,26981,1111009497,20,17,16,27.6,1.38,1.38,0,0,0
2010-09-15,26981,1600027527,34,32,32,103.02,3.03,3.03,0,0,0
2010-09-15,26981,1600027564,35,31,30,95.55,2.73,3.04,0,0,1
2010-09-15,26981,3800031838,14,10,10,41.44,2.96,2.96,0,0,0
2010-09-15,26983,1111009477,24,21,21,35.76,1.49,1.49,0,0,0
2010-09-15,26983,1111009497,17,16,15,25.33,1.49,1.49,0,0,0
2010-09-15,26983,1600027527,65,59,59,199.55,3.07,3.07,0,0,0
2010-09-15,26983,1600027564,30,29,27,92.7,3.09,3.09,0,0,0
2010-09-15,26983,3800031838,93,91,90,296.67,3.19,3.19,0,0,0
2010-09-15,27175,1111009477,25,20,20,30.75,1.23,1.23,0,0,0
2010-09-15,27175,1111009497,28,26,26,34.44,1.23,1.23,0,0,0
2010-09-15,27175,1600027527,63,61,61,154.98,2.46,2.46,0,0,0
2010-09-15,27175,1600027564,23,21,20,72.45,3.15,3.15,0,0,0
2010-09-15,27175,3800031838,34,35,34,101.66,2.99,2.99,0,0,0
2010-09-15,28909,1111009477,63,54,54,91.98,1.46,1.46,0,0,0
2010-09-15,28909,1111009497,44,40,39,65.12,1.48,1.48,0,0,0
2010-09-15,28909,1600027527,52,51,50,159.12,3.06,3.06,0,0,0
2010-09-15,28909,1600027564,43,39,38,124.7,2.9,2.9,0,0,0
2010-09-15,28909,3800031838,26,25,25,82.94,3.19,3.19,0,0,0
2010-09-15,29159,1111009477,6,5,5,7.5,1.25,1.25,0,0,0
2010-09-15,29159,1111009497,24,22,22,29.28,1.22,1.22,0,0,0
2010-09-15,29159,1600027527,50,48,48,137.0,2.74,2.74,0,0,0
2010-09-15,29159,1600027564,23,21,21,65.78,2.86,3.29,0,0,1
2010-09-15,29159,3800031838,24,24,24,79.44,3.31,3.31,0,0,0
2010-09-22,367,1111009477,19,16,16,27.74,1.46,1.46,0,0,0
2010-09-22,367,1111009497,11,9,9,16.5,1.5,1.5,0,0,0
2010-09-22,367,1600027527,10,10,10,31.2,3.12,3.12,0,0,0
2010-09-22,367,1600027564,13,12,9,35.1,2.7,3.19,0,0,1
2010-09-22,367,3800031838,1,1,1,3.19,3.19,3.19,0,0,0
2010-09-22,387,1111009477,72,61,60,106.56,1.48,1.48,0,0,0
2010-09-22,387,1111009497,67,58,57,99.16,1.48,1.48,0,0,0
2010-09-22,387,1600027527,82,72,71,252.56,3.08,3.08,0,0,0
2010-09-22,387,1600027564,57,52,50,159.6,2.8,2.8,0,0,0
2010-09-22,387,3800031838,15,14,14,44.7,2.98,2.98,0,0,0
2010-09-22,389,1111009477,138,119,118,204.24,1.48,1.48,0,0,0
2010-09-22,389,1111009497,62,57,57,90.52,1.46,1.46,0,0,0
2010-09-22,389,1600027527,88,75,73,268.4,3.05,3.05,0,0,0
2010-09-22,389,1600027564,70,63,60,213.5,3.05,3.05,0,0,0
2010-09-22,389,3800031838,31,30,28,102.92,3.32,3.32,0,0,0
2010-09-22,613,1111009477,60,46,44,73.2,1.22,1.22,0,0,0
2010-09-22,613,1111009497,73,60,57,89.79,1.23,1.23,0,0,0
2010-09-22,613,1600027527,86,83,83,230.48,2.68,2.68,0,0,0
2010-09-22,613,1600027564,23,23,23,72.91,3.17,3.17,0,0,0
2010-09-22,613,3800031838,31,29,28,102.61,3.31,3.31,0,0,0
2010-09-22,623,1111009477,26,24,24,31.46,1.21,1.21,0,0,0
2010-09-22,623,1111009497,27,23,23,33.21,1.23,1.23,0,0,0
2010-09-22,623,1600027527,84,78,77,201.6,2.4,2.4,0,0,0
2010-09-22,623,1600027564,24,24,24,69.6,2.9,2.9,0,0,0
2010-09-22,623,3800031838,28,26,26,80.64,2.88,2.88,0,0,0
2010-09-22,2277,1111009477,162,139,134,239.76,1.48,1.46,0,1,0
2010-09-22,2277,1111009497,182,152,151,269.36,1.48,1.47,0,1,0
2010-09-22,2277,1600027527,114,108,108,347.7,3.05,3.05,0,0,0
2010-09-22,2277,1600027564,110,102,102,327.8,2.98,2.98,0,0,0
2010-09-22,2277,3800031838,42,42,42,133.98,3.19,3.19,0,0,0
2010-09-22,2279,1111009477,54,48,48,79.92,1.48,1.49,0,1,0
2010-09-22,2279,1111009497,48,39,39,69.12,1.44,1.49,0,1,0
2010-09-22,2279,1600027527,46,43,42,143.52,3.12,3.12,0,0,0
2010-09-22,2279,1600027564,30,26,26,82.8,2.76,2.76,0,0,0
2010-09-22,2279,3800031838,21,21,21,66.99,3.19,3.19,0,0,0
2010-09-22,2281,1111009477,138,114,109,204.24,1.48,1.48,0,0,0
2010-09-22,2281,1111009497,57,50,49,83.79,1.47,1.47,0,0,0
2010-09-22,2281,1600027527,59,55,55,177.59,3.01,3.01,0,0,0
2010-09-22,2281,1600027564,66,59,59,203.94,3.09,3.09,0,0,0
2010-09-22,2281,3800031838,32,31,31,102.08,3.19,3.19,0,0,0
2010-09-22,2495,1111009477,30,26,25,37.2,1.24,1.24,0,0,0
2010-09-22,2495,1111009497,22,22,21,26.62,1.21,1.21,0,0,0
2010-09-22,2495,1600027527,49,41,41,120.54,2.46,2.46,0,0,0
2010-09-22,2495,1600027564,27,26,24,76.14,2.82,2.82,0,0,0
2010-09-22,2495,3800031838,35,35,35,104.65,2.99,2.99,0,0,0
2010-09-22,2505,1111009477,31,28,28,37.82,1.22,1.21,0,1,0
2010-09-22,2505,1111009497,33,33,33,39.93,1.21,1.23,0,1,0
2010-09-22,2505,1600027527,42,40,40,100.8,2.4,2.4,0,0,0
2010-09-22,2505,1600027564,8,8,8,23.04,2.88,2.88,0,0,0
2010-09-22,2505,3800031838,26,24,24,74.88,2.88,2.88,0,0,0
2010-09-22,2513,1111009477,29,23,23,35.38,1.22,1.24,0,1,0
2010-09-22,2513,1111009497,33,32,32,40.92,1.24,1.25,0,1,0
2010-09-22,2513,1600027527,123,109,106,302.58,2.46,2.46,0,0,0
2010-09-22,2513,1600027564,48,49,49,151.68,3.16,3.16,0,0,0
2010-09-22,2513,3800031838,39,39,39,116.61,2.99,2.99,0,0,0
2010-09-22,2523,1111009477,5,5,5,6.1,1.22,1.22,0,0,0
2010-09-22,2523,1111009497,11,8,7,13.64,1.24,1.24,0,0,0
2010-09-22,2523,1600027527,31,27,27,84.94,2.74,2.74,0,0,0
2010-09-22,2523,1600027564,8,7,7,23.04,2.88,3.29,0,0,1
2010-09-22,2523,3800031838,22,22,21,72.82,3.31,3.31,0,0,0
2010-09-22,2541,1111009477,10,9,9,12.0,1.2,1.22,0,1,0
2010-09-22,2541,1111009497,18,13,12,21.78,1.21,1.21,0,0,0
2010-09-22,2541,1600027527,29,27,27,79.46,2.74,2.74,0,0,0
2010-09-22,2541,1600027564,7,7,7,23.03,3.29,3.29,0,0,0
2010-09-22,2541,3800031838,8,8,8,26.48,3.31,3.31,0,0,0
2010-09-22,4245,1111009477,50,45,45,73.5,1.47,1.47,0,0,0
2010-09-22,4245,1111009497,35,33,33,49.7,1.42,1.42,0,0,0
2010-09-22,4245,1600027527,38,37,37,115.52,3.04,3.04,0,0,0
2010-09-22,4245,1600027564,23,21,21,74.75,3.25,3.25,0,0,0
2010-09-22,4245,3800031838,16,16,15,60.32,3.77,3.77,0,0,0
2010-09-22,4259,1111009477,33,30,30,48.51,1.47,1.47,0,0,0
2010-09-22,4259,1111009497,38,34,34,56.62,1.49,1.49,0,0,0
2010-09-22,4259,1600027527,16,16,16,46.88,2.93,2.93,0,0,0
2010-09-22,4259,1600027564,17,13,12,54.23,3.19,3.19,0,0,0
2010-09-22,4259,3800031838,21,20,19,66.99,3.19,3.19,0,0,0
2010-09-22,4489,1111009477,37,29,28,45.14,1.22,1.22,0,0,0
2010-09-22,4489,1111009497,25,24,24,30.75,1.23,1.23,0,0,0
2010-09-22,4489,1600027527,85,64,63,206.55,2.43,2.43,0,0,0
2010-09-22,4489,1600027564,36,33,33,115.2,3.2,3.2,0,0,0
2010-09-22,4489,3800031838,36,33,33,107.64,2.99,2.99,0,0,0
2010-09-22,4503,1111009477,43,27,27,52.03,1.21,1.21,0,0,0
2010-09-22,4503,1111009497,36,38,38,43.92,1.22,1.22,0,0,0
2010-09-22,4503,1600027527,89,81,81,241.19,2.71,2.71,0,0,0
2010-09-22,4503,1600027564,36,35,35,111.96,3.11,3.11,0,0,0
2010-09-22,4503,3800031838,35,32,32,115.85,3.31,3.31,0,0,0
2010-09-22,4521,1111009477,17,16,16,20.91,1.23,1.23,0,0,0
2010-09-22,4521,1111009497,8,8,8,9.84,1.23,1.23,0,0,0
2010-09-22,4521,1600027527,23,23,22,63.02,2.74,2.74,0,0,0
2010-09-22,4521,1600027564,10,10,10,29.6,2.96,2.96,0,0,0
2010-09-22,4521,3800031838,22,22,20,65.34,2.97,2.97,0,0,0
2010-09-22,6179,1111009477,79,73,72,115.34,1.46,1.43,0,1,0
2010-09-22,6179,1111009497,74,67,67,109.52,1.48,1.45,0,1,0
2010-09-22,6179,1600027527,68,62,62,206.04,3.03,3.03,0,0,0
2010-09-22,6179,1600027564,43,41,41,130.72,3.04,3.04,0,0,0
2010-09-22,6179,3800031838,20,19,19,60.6,3.03,3.03,0,0,0
2010-09-22,6187,1111009477,99,84,80,145.53,1.47,1.46,0,1,0
2010-09-22,6187,1111009497,54,43,42,79.92,1.48,1.48,0,0,0
2010-09-22,6187,1600027527,40,40,39,115.6,2.89,2.89,0,0,0
2010-09-22,6187,1600027564,42,34,34,124.32,2.96,2.96,0,0,0
2010-09-22,6187,3800031838,9,9,9,28.71,3.19,3.19,0,0,0
2010-09-22,6379,1111009477,59,54,53,73.16,1.24,1.24,0,0,0
2010-09-22,6379,1111009497,49,49,49,60.27,1.23,1.23,0,0,0
2010-09-22,6379,1600027527,57,51,50,140.22,2.46,2.46,0,0,0
2010-09-22,6379,1600027564,39,35,34,121.68,3.12,3.12,0,0,0
2010-09-22,6379,3800031838,46,46,46,131.56,2.86,2.86,0,0,0
2010-09-22,6431,1111009477,27,23,23,32.4,1.2,1.22,0,1,0
2010-09-22,6431,1111009497,20,16,16,24.6,1.23,1.23,0,0,0
2010-09-22,6431,1600027527,45,40,40,110.7,2.46,2.46,0,0,0
2010-09-22,6431,1600027564,19,18,18,62.51,3.29,3.29,0,0,0
2010-09-22,6431,3800031838,25,24,23,74.75,2.99,2.99,0,0,0
2010-09-22,8035,1111009477,7,5,5,10.5,1.5,1.5,0,0,0
2010-09-22,8035,1111009497,6,6,6,8.88,1.48,1.48,0,0,0
2010-09-22,8035,1600027527,4,4,4,12.48,3.12,3.12,0,0,0
2010-09-22,8035,1600027564,6,6,5,19.14,3.19,3.19,0,0,0
2010-09-22,8035,3800031838,4,4,4,12.76,3.19,3.19,0,0,0
2010-09-22,8041,1111009477,66,58,56,98.34,1.49,1.49,0,0,0
2010-09-22,8041,1111009497,25,24,24,36.5,1.46,1.46,0,0,0
2010-09-22,8041,1600027527,48,44,44,146.4,3.05,3.05,0,0,0
2010-09-22,8041,1600027564,25,23,23,79.75,3.19,3.19,0,0,0
2010-09-22,8041,3800031838,21,19,19,66.99,3.19,3.19,0,0,0
2010-09-22,8263,1111009477,38,30,30,46.74,1.23,1.23,0,0,0
2010-09-22,8263,1111009497,22,21,21,27.06,1.23,1.23,0,0,0
2010-09-22,8263,1600027527,59,53,53,142.78,2.42,2.42,0,0,0
2010-09-22,8263,1600027564,22,19,19,69.08,3.14,3.14,0,0,0
2010-09-22,8263,3800031838,25,25,25,74.75,2.99,2.99,0,0,0
2010-09-22,9825,1111009477,116,102,101,172.84,1.49,1.46,0,1,0
2010-09-22,9825,1111009497,105,86,86,155.4,1.48,1.49,0,1,0
2010-09-22,9825,1600027527,63,60,59,192.78,3.06,3.06,0,0,0
2010-09-22,9825,1600027564,74,70,69,204.24,2.76,2.76,0,0,0
2010-09-22,9825,3800031838,24,23,23,76.56,3.19,3.19,0,0,0
2010-09-22,10019,1111009477,21,15,15,24.99,1.19,1.19,0,0,0
2010-09-22,10019,1111009497,7,7,7,8.47,1.21,1.21,0,0,0
2010-09-22,10019,1600027527,57,54,54,135.66,2.38,2.38,0,0,0
2010-09-22,10019,1600027564,12,11,11,32.88,2.74,2.74,0,0,0
2010-09-22,10019,3800031838,53,50,50,158.47,2.99,2.99,0,0,0
2010-09-22,11757,1111009477,55,47,47,81.95,1.49,1.49,0,0,0
2010-09-22,11757,1111009497,51,41,41,75.48,1.48,1.48,0,0,0
2010-09-22,11757,1600027527,29,29,29,87.29,3.01,3.01,0,0,0
2010-09-22,11757,1600027564,28,28,28,76.44,2.73,3.09,0,0,1
2010-09-22,11757,3800031838,14,14,14,41.44,2.96,2.96,0,0,0
2010-09-22,11761,1111009477,55,53,52,80.3,1.46,1.46,0,0,0
2010-09-22,11761,1111009497,50,42,42,73.5,1.47,1.47,0,0,0
2010-09-22,11761,1600027527,35,34,34,109.2,3.12,3.12,0,0,0
2010-09-22,11761,1600027564,40,38,38,124.4,3.11,3.11,0,0,0
2010-09-22,11761,3800031838,12,12,12,38.28,3.19,3.19,0,0,0
2010-09-22,11967,1111009477,7,5,5,8.33,1.19,1.19,0,0,0
2010-09-22,11967,1111009497,6,5,5,7.5,1.25,1.25,0,0,0
2010-09-22,11967,1600027527,21,21,21,51.66,2.46,2.46,0,0,0
2010-09-22,11967,1600027564,4,4,4,13.16,3.29,3.29,0,0,0
2010-09-22,11967,3800031838,28,28,27,83.72,2.99,2.99,0,0,0
2010-09-22,11993,1111009477,20,19,19,24.2,1.21,1.21,0,0,0
2010-09-22,11993,1111009497,48,42,42,59.04,1.23,1.23,0,0,0
2010-09-22,11993,1600027527,101,97,96,276.74,2.74,2.74,0,0,0
2010-09-22,11993,1600027564,57,54,53,177.84,3.12,3.12,0,0,0
2010-09-22,11993,3800031838,28,26,24,92.68,3.31,3.31,0,0,0
2010-09-22,12011,1111009477,12,12,12,14.88,1.24,1.24,0,0,0
2010-09-22,12011,1111009497,25,23,20,30.25,1.21,1.21,0,0,0
2010-09-22,12011,1600027527,42,39,38,115.08,2.74,2.74,0,0,0
2010-09-22,12011,1600027564,15,13,13,49.35,3.29,3.29,0,0,0
2010-09-22,12011,3800031838,17,15,14,56.27,3.31,3.31,0,0,0
2010-09-22,13609,1111009477,131,107,107,193.88,1.48,1.48,0,1,0
2010-09-22,13609,1111009497,84,73,73,125.16,1.49,1.39,0,1,0
2010-09-22,13609,1600027527,53,48,48,162.18,3.06,3.06,0,0,0
2010-09-22,13609,1600027564,53,50,50,146.81,2.77,2.77,0,0,0
2010-09-22,13609,3800031838,22,22,22,70.18,3.19,3.19,0,0,0
2010-09-22,13827,1111009477,422,36,32,476.86,1.13,1.14,0,1,0
2010-09-22,13827,1111009497,25,11,11,29.5,1.18,1.18,0,0,0
2010-09-22,13827,1600027527,58,55,55,142.68,2.46,2.46,0,0,0
2010-09-22,13827,1600027564,13,15,14,42.51,3.27,3.27,0,0,0
2010-09-22,13827,3800031838,29,27,27,80.91,2.79,2.79,0,0,0
2010-09-22,13837,1111009477,43,35,34,52.46,1.22,1.22,0,0,0
2010-09-22,13837,1111009497,36,32,32,43.92,1.22,1.22,0,0,0
2010-09-22,13837,1600027527,37,36,36,88.43,2.39,2.39,0,0,0
2010-09-22,13837,1600027564,17,17,17,55.93,3.29,3.29,0,0,0
2010-09-22,13837,3800031838,25,25,25,74.75,2.99,2.99,0,0,0
2010-09-22,13853,1111009477,31,30,30,37.51,1.21,1.21,0,1,0
2010-09-22,13853,1111009497,30,29,27,36.6,1.22,1.22,0,0,0
2010-09-22,13853,1600027527,51,49,49,139.74,2.74,2.74,0,0,0
2010-09-22,13853,1600027564,31,27,27,95.48,3.08,3.08,0,0,0
2010-09-22,13853,3800031838,16,15,15,52.96,3.31,3.31,0,0,0
2010-09-22,13859,1111009477,53,46,45,65.19,1.23,1.23,0,0,0
2010-09-22,13859,1111009497,42,34,34,52.08,1.24,1.24,0,0,0
2010-09-22,13859,1600027527,44,41,41,117.92,2.68,2.68,0,0,0
2010-09-22,13859,1600027564,22,21,21,65.78,2.99,2.99,0,0,0
2010-09-22,13859,3800031838,18,16,16,59.58,3.31,3.31,0,0,0
2010-09-22,15531,1111009477,53,52,52,76.32,1.44,1.44,0,0,0
2010-09-22,15531,1111009497,17,15,15,25.5,1.5,1.5,0,0,0
2010-09-22,15531,1600027527,32,29,28,99.84,3.12,3.12,0,0,0
2010-09-22,15531,1600027564,19,19,19,57.38,3.02,3.02,0,0,0
2010-09-22,15531,3800031838,6,6,6,19.14,3.19,3.19,0,0,0
2010-09-22,15541,1111009477,36,30,30,51.84,1.44,1.44,0,0,0
2010-09-22,15541,1111009497,23,19,18,34.04,1.48,1.48,0,0,0
2010-09-22,15541,1600027527,28,28,28,87.36,3.12,3.12,0,0,0
2010-09-22,15541,1600027564,20,19,19,63.8,3.19,3.19,0,0,0
2010-09-22,15541,3800031838,10,10,10,31.9,3.19,3.19,0,0,0
2010-09-22,15547,1111009477,48,44,43,72.0,1.5,1.5,0,0,0
2010-09-22,15547,1111009497,29,23,23,42.92,1.48,1.48,0,0,0
2010-09-22,15547,1600027527,52,51,50,159.12,3.06,3.06,0,0,0
2010-09-22,15547,1600027564,38,36,33,114.76,3.02,3.02,0,0,0
2010-09-22,15547,3800031838,21,21,21,63.84,3.04,3.04,0,0,0
2010-09-22,15755,1111009477,17,14,14,20.74,1.22,1.22,0,0,0
2010-09-22,15755,1111009497,9,8,8,10.89,1.21,1.21,0,0,0
2010-09-22,15755,1600027527,43,42,41,105.78,2.46,2.46,0,0,0
2010-09-22,15755,1600027564,2,2,2,6.58,3.29,3.29,0,0,0
2010-09-22,15755,3800031838,22,21,20,65.78,2.99,2.99,0,0,0
2010-09-22,15763,1111009477,35,32,32,43.05,1.23,1.23,0,1,0
2010-09-22,15763,1111009497,33,31,31,40.59,1.23,1.24,0,1,0
2010-09-22,15763,1600027527,40,38,38,98.4,2.46,2.46,0,0,0
2010-09-22,15763,1600027564,22,22,22,69.08,3.14,3.14,0,0,0
2010-09-22,15763,3800031838,16,15,15,47.84,2.99,2.99,0,0,0
2010-09-22,15765,1111009477,22,18,17,26.62,1.21,1.21,0,0,0
2010-09-22,15765,1111009497,30,28,28,36.6,1.22,1.22,0,0,0
2010-09-22,15765,1600027527,70,66,65,172.2,2.46,2.46,0,0,0
2010-09-22,15765,1600027564,13,12,12,42.77,3.29,3.29,0,0,0
2010-09-22,15765,3800031838,22,21,21,65.78,2.99,2.99,0,0,0
2010-09-22,17599,1111009477,6,5,5,7.38,1.23,1.23,0,0,0
2010-09-22,17599,1111009497,18,17,17,21.78,1.21,1.21,0,0,0
2010-09-22,17599,1600027527,49,44,44,132.79,2.71,2.71,0,0,0
2010-09-22,17599,1600027564,17,17,17,55.93,3.29,3.29,0,0,0
2010-09-22,17599,3800031838,10,10,10,29.8,2.98,3.31,0,0,1
2010-09-22,17615,1111009477,14,13,13,17.22,1.23,1.23,0,0,0
2010-09-22,17615,1111009497,20,19,19,24.8,1.24,1.24,0,0,0
2010-09-22,17615,1600027527,51,53,52,122.91,2.41,2.41,0,0,0
2010-09-22,17615,1600027564,10,10,10,29.6,2.96,3.29,0,0,1
2010-09-22,17615,3800031838,21,21,20,59.85,2.85,2.85,0,0,0
2010-09-22,17627,1111009477,68,61,60,83.64,1.23,1.23,0,1,0
2010-09-22,17627,1111009497,54,48,48,66.96,1.24,1.22,0,1,0
2010-09-22,17627,1600027527,35,33,33,93.1,2.66,2.66,0,0,0
2010-09-22,17627,1600027564,14,14,14,42.84,3.06,3.06,0,0,0
2010-09-22,17627,3800031838,23,20,20,65.32,2.84,3.31,0,0,1
2010-09-22,19265,1111009477,123,102,102,180.81,1.47,1.48,0,1,0
2010-09-22,19265,1111009497,84,77,76,124.32,1.48,1.47,0,1,0
2010-09-22,19265,1600027527,47,46,46,133.95,2.85,2.85,0,0,0
2010-09-22,19265,1600027564,38,40,32,102.6,2.7,3.01,0,0,1
2010-09-22,19265,3800031838,22,22,22,66.44,3.02,3.02,0,0,0
2010-09-22,19521,1111009477,38,32,32,47.12,1.24,1.24,0,0,0
2010-09-22,19521,1111009497,21,18,18,25.41,1.21,1.21,0,0,0
2010-09-22,19521,1600027527,50,46,46,137.0,2.74,2.74,0,0,0
2010-09-22,19521,1600027564,16,16,16,42.72,2.67,3.08,0,0,1
2010-09-22,19521,3800031838,11,11,11,36.41,3.31,3.31,0,0,0
2010-09-22,19523,1111009477,12,12,12,14.64,1.22,1.22,0,0,0
2010-09-22,19523,1111009497,14,14,13,17.08,1.22,1.22,0,0,0
2010-09-22,19523,1600027527,78,72,71,213.72,2.74,2.74,0,0,0
2010-09-22,19523,1600027564,16,16,16,52.64,3.29,3.29,0,0,0
2010-09-22,19523,3800031838,24,24,24,79.44,3.31,3.31,0,0,0
2010-09-22,19533,1111009477,30,28,28,37.2,1.24,1.24,0,0,0
2010-09-22,19533,1111009497,26,20,20,32.5,1.25,1.25,0,0,0
2010-09-22,19533,1600027527,59,52,52,156.94,2.66,2.66,0,0,0
2010-09-22,19533,1600027564,24,22,22,75.6,3.15,3.15,0,0,0
2010-09-22,19533,3800031838,16,16,16,52.96,3.31,3.31,0,0,0
2010-09-22,21213,1111009477,31,25,25,45.57,1.47,1.49,0,1,0
2010-09-22,21213,1111009497,42,35,35,60.9,1.45,1.42,0,1,0
2010-09-22,21213,1600027527,23,22,22,71.76,3.12,3.12,0,0,0
2010-09-22,21213,1600027564,24,24,24,76.56,3.19,3.19,0,0,0
2010-09-22,21213,3800031838,3,5,5,9.57,3.19,3.19,0,0,0
2010-09-22,21221,1111009477,43,39,38,64.07,1.49,1.47,0,1,0
2010-09-22,21221,1111009497,42,37,37,63.0,1.5,1.5,0,1,0
2010-09-22,21221,1600027527,34,31,30,106.08,3.12,3.12,0,0,0
2010-09-22,21221,1600027564,27,25,22,86.13,3.19,3.19,0,0,0
2010-09-22,21221,3800031838,13,13,13,41.47,3.19,3.19,0,0,0
2010-09-22,21227,1111009477,121,88,84,177.87,1.47,1.47,0,0,0
2010-09-22,21227,1111009497,84,68,67,123.48,1.47,1.5,0,1,0
2010-09-22,21227,1600027527,60,56,56,181.2,3.02,3.02,0,0,0
2010-09-22,21227,1600027564,50,45,45,137.0,2.74,2.74,0,0,0
2010-09-22,21227,3800031838,21,21,21,63.84,3.04,3.04,0,0,0
2010-09-22,21237,1111009477,155,129,124,229.4,1.48,1.49,0,1,0
2010-09-22,21237,1111009497,94,83,81,139.12,1.48,1.49,0,1,0
2010-09-22,21237,1600027527,54,52,52,165.24,3.06,3.06,0,0,0
2010-09-22,21237,1600027564,51,48,48,146.88,2.88,2.88,0,0,0
2010-09-22,21237,3800031838,22,21,21,70.18,3.19,3.19,0,0,0
2010-09-22,21479,1111009477,9,8,8,10.71,1.19,1.19,0,0,0
2010-09-22,21479,1111009497,14,13,13,17.08,1.22,1.22,0,0,0
2010-09-22,21479,1600027527,65,63,62,159.9,2.46,2.46,0,0,0
2010-09-22,21479,1600027564,16,16,16,46.08,2.88,2.88,0,0,0
2010-09-22,21479,3800031838,43,43,42,128.57,2.99,2.99,0,0,0
2010-09-22,21485,1111009477,12,12,12,14.88,1.24,1.23,0,1,0
2010-09-22,21485,1111009497,18,16,16,21.78,1.21,1.2,0,1,0
